ID_FILE	CATEGORY	SENTENCE_NO	SENTENCE
SET1/1595021004-788	SOCIAL ISSUES	13	 Mboma la Chitipa amuna ndi azikazi awo ali ndi kachisimo kokamwa mowa ku chilabu limodzi, makamaka madera a kwa Kameme ndi Mwaulambia.
SET1/1595021004-788	SOCIAL ISSUES	14	 Tikuyesetsa kuthana ndi mchitidwe womwa mowa ku chilabu chifukwa tikukhulupirira kuti umakolezera nkhaza pakati pa amayi ndi abambo, adatero Kaliya.
SET1/1595020754-740	HEALTH	0	 Kulira kwanyanya mzipatala Kubangula ndi kulira mokweza kukumveka mzipatala za mdziko muno pomwe boma lachepetsa ndalama zopita kuntchito za chipatala potsatira mavuto a zachuma amene dziko lino likukumana nawo.
SET1/1595020754-740	HEALTH	1	 Mneneri wa unduna wa zaumoyo Adrian Chikumbe wavomereza za vutoli ndipo adati undunawo udalandira ndalama zochepa kuchokera ku nthambi ya za chuma.
SET1/1595020754-740	HEALTH	2	  Chisale watuluka nkumangidwanso  Chakwera akwanitse malonjezoHRDC  Masankhidwe a nduna autsa mapiri pa chigwa Odwala akuona masautso mzipatala Tikuyesetsa kuti tipeze ndalama zoonjezera ndipo pakadalipano tikuyankhula ndi mabungwe omwe angatithandize, adatero Chikumbe.
SET1/1595020754-740	HEALTH	3	 Iye adati akuyembekezera kuti ayankhidwa mwezi uno kapena miyezi iwiri ikubwerayi.
SET1/1595020754-740	HEALTH	4	 Zipatala zachepetsa ntchito zambiri makamaka mayendedwe a maambulansi komanso chakudya chikumaperekedwa kamodzi kapena kawiri patsiku mmalo mwa katatu.
SET1/1595020754-740	HEALTH	5	 Dokotala pa chipatala cha Karonga Charles Sungani adauza Tamvani kuti achepetsa chakudya cha odwala kuchokera pa kudya katatu kufikira pa kawiri patsiku.
SET1/1595020754-740	HEALTH	6	 Ambulansi nazo mafuta zilibe ndipo pakadali pano maambulansi akumangogwiritsidwa ntchito kunyamula amayi oyembekezera omwe ali ndi mavuto, adatero Sungani.
SET1/1595020754-740	HEALTH	7	 Iye adati pofika sabata ya mawa mafuta amene ali nawo akhala atatha.
SET1/1595020754-740	HEALTH	8	 Mmaboma a Mzimba ndi Nkhata Bay odwala akumadya chakudya kamodzi patsiku ndipo ambulasi zambiri zikungokhala kaamba ka kusowa kwa mafuta kuti galimotozo ziziyenda.
SET1/1595020754-740	HEALTH	9	 Dokotala wamkulu mboma la Nkhata Bay Albert Mkandawire adadandaula kuti ndalama yomwe adalandira ndi yochepa kwambiri kuti ithandizire zipatala zonse mbomalo.
SET1/1595020754-740	HEALTH	10	 Talandira K4.8 miliyoni yomwe ikuyenera kupita ku zipatala zoposa 20. Ndalama imeneyi ndi yochepa kwambiri kuti itithandize pantchito za pachipatala, adatero Mkandawire.
SET1/1595020754-740	HEALTH	11	 Ngakhale zinthu zili choncho mmaboma ena, monga la Dedza, sadalimve kuwawa kwambiri vutoli chifukwa aphungu a Nyumba ya Malamulo awo adagwirana manja ndi kuthandizapo.
SET1/1595020754-740	HEALTH	12	 Mneneri wa chipatala cha Dedza, Arnold Mndalira, adati achipatala adawauza aphunguwo za kuchepa kwa ndalama zomwe zidabwera kuchoka kuboma.
SET1/1595020754-740	HEALTH	13	 Mndalira adati apa aphunguwo adasonkherana limodzilimodzi ndi kuonjezera ndalama pachipatalapo.
SET1/1595020754-740	HEALTH	14	 Adapereka K2.4 miliyoni yomwe theka lidapita ku chakudya ndipo theka lina lidapita ku mafuta a galimoto, iye adatero.
SET1/1595021244-832	FLOODING	0	 Ntchito iyamba September uno Boma liyamba kuthandiza okhudzidwa ndi kusefukira kwa madzi Boma lati ntchito yokonza zinthu zomwe zidawonongeka ndi chigumula cha madzi osefukira kumayambiriro kwa chaka chino iyamba posachedwa.
SET1/1595021244-832	FLOODING	1	  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Chakwera akwanitse malonjezoHRDC Mneneri wa unduna wa zachuma Nations Msowoya adatsimikiza Lachitatu lapitali pocheza ndi Tamvani kuti ntchitoyi, yomwe ikuyembekezeka kugwiridwa mmagawo awiri, iyamba mwezi wa September chaka chino.
SET1/1595021244-832	FLOODING	2	 Msowoya adati ndalama zomwe zilipo nzochepa kuyerekeza ndi zomwe zikufunika koma adati ntchitoyo iyambabe pofuna kupereka mpata wopezera ndalama zina zotsalirazo.
SET1/1595021244-832	FLOODING	3	 Pali ndalama zomwe zichokere kubanki yaikulu ya World Bank zokwana K41.6 biliyoni ($80 miliyoni) komanso boma mundondomeko ya chuma cha 2015/2016 lidakhazikitsa thumba la ndalama zogwirira ntchito yomweyi koma sizikufika pa ndalama zomwe zikufunikazo.
SET1/1595021244-832	FLOODING	4	 Poti awa ndi mavuto ogwa mwadzidzidzi sitingadikire kuti ndalamazo zipezeke zonse, ayi, tiyambapo kugwira ntchito zinazo zikamapezeka tiziona kuti zipite pati mpakana titamaliza kukonza zonse, adatero Msowoya.
SET1/1595021244-832	FLOODING	5	 Iye adati zokonzekera zonse zidayamba kale ndipo kuyambira mwezi wamawawu ntchitoyo iyambika potengera zinthu zofunikira kwambiri.
SET1/1595021244-832	FLOODING	6	 Msowoya adati ndime yoyambirira ikhala yotukula miyoyo ya anthu powaganizira ndi zipangizo monga zaulimi zomwe azilandira akagwira ntchito ya chitukuko mmadera momwe mudakhudzidwa kwambiri ndi madzi osefukirawo.
SET1/1595021244-832	FLOODING	7	 Bernard Sande, woyendetsa ntchito zolimbana ndi ngozi zodza mwadzidzidzi, adauza Tamvani Lachiwiri kuti ntchito yonse yokonza zinthu zomwe zidawonongeka pangoziyi ikufunika ndalama zokwana K215 biliyoni.
SET1/1595021244-832	FLOODING	8	 Sande adati nthambi yoona za ngozi zadzidzidzi idachita kafukufuku wa zinthu zomwe zidaonongeka ndipo idapeza kuti zinthu za ndalama zokwana K146 biliyoni ndizo zidakhudzidwa.
SET1/1595021244-832	FLOODING	9	 Tidachita kafukufuku wokwanira ndipo tidapeza zambiri zomwe zidaonongeka zofunika kukonzanso pomwe zina nzofunika kugula ndi kubwezeretsa. Tikudziwa kuti ndi ntchito yaikulu, koma boma lidatilimbitsa mtima kuti zitheka, adatero Sande.
SET1/1595021244-832	FLOODING	10	 Gift Mafuleka, yemwe ndi wachiwiri kwa woyendetsa ntchito zothana ndi mavuto ogwa mwadzidzidzi, adati anthu oposa 900, 000 ndiwo adakhudzidwa ndi madzi osefukira mmaboma 15 pa maboma 28 a mdziko muno.
SET1/1595021244-832	FLOODING	11	 Adanena izi litatuluka lipoti loyamba lokhudza momwe chigumulacho chidawonongera potengera malipoti a mmaboma omwe adakhudzidwa.
SET1/1595021244-832	FLOODING	12	 Mafuleka adati ambiri mwa anthuwa akusoweka zipangizo zomangira pokhala, madzi aukhondo, ziwiya, chakudya ndi zina.
SET1/1595021244-832	FLOODING	13	 Iye adati mmadera ena okhudzidwawo mudaonongeka nyumba za ogwira ntchito mboma monga aphunzitsi, komanso nyumba za sukulu zomwe zikufunika kukonzedwa kuti zizigwira ntchito yake.
SET1/1595021244-832	FLOODING	14	 Chachikulu kwambiri anthu okhudzidwawo akufunika zipangizo zomangira pokhala chifukwa ena mwa iwo akukhalabe mmisasa monga msukulu, ndiye tili ndi nkhawa chifukwa sukuluzo zikufunika zizigwira ntchito [yophunzitsirako ana], adatero Mafuleka.
SET1/1595021213-826	SPORTS	0	 Yamikani Headmaster Fodya wa Bullets Dzina la Yamikani Fodya lawanda. Uyutu ndi mnyamata wokankha chikopa kutimu ya Flames komanso ku Big Bullets. Iyeyu wapatsidwa maina osiyanasiyana kaamba ka luso lake lomwe ochemerera mpira akuliyamikira monga mwa dzina lake. BOBBY KABANGO akumva za mbiri yake.
SET1/1595021213-826	SPORTS	1	 Fodya: Mulungu akakonza palibe angatsutse Tikambire za mbiri yako  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Pa Wenela pasintha zedi Ndimachokera ku Balaka. Ndine wa nambala 7 kubadwa mbanja la ana 8. Ndinenso wokwatira ndipo ndili ndi mwana mmodzi dzina lake Favour.
SET1/1595021213-826	SPORTS	2	 Ku Bullets udabwerako liti?  Ndidafika mumzinda wa Blantyre mu 2009. Nthawiyo nkuti kutangoyambika chikho cha Presidential Cup ndiye anthu adaona luso langa mpaka kundiitanira kutimuyi.
SET1/1595021213-826	SPORTS	3	 Udalandiridwa bwanji?  Kundirandira kudali bwino koma kupeza mwayi wosewera padavuta. Ndidapeza osewera ambiri, ngakhale ku training sindimapeza mwayi. Ngakhale kutulutsa timu yonseyo, mwayi wolowabe sumapezeka.
SET1/1595021213-826	SPORTS	4	 Nanga umasewera malo ati? Nthawiyo ndimasewera pakati, malo amene ndimasewera ku Young Soccer ya ku Dedza.
SET1/1595021213-826	SPORTS	5	 Zidatani kuti uyambe kusewera kumbuyo? Idangokhala pulani ya Mulungu chifukwa kochi wa timuyi panthawiyo, Meke Mwase, adandifunsa za malo amene ndimasewera ndiye ndidangoti kumbuyo. Basitu kuyamba kusewera kudali komweko.
SET1/1595021213-826	SPORTS	6	 Zidayamba kukuyendera mchaka chanji? Mu 2010. Chaka chimenechi ndidasankhidwanso wosewera amene wachita bwino kumbuyo. Koma kuchoka nthawiyo mpaka 2013 ndiye zidavuta chifukwa ndidavulala msana.
SET1/1595021213-826	SPORTS	7	 Wafala paliponse ndi luso lako, kodi ndi mankhwala? Mbale wanga, Mulungu akakonza palibe amene angatsutse. Pamene sizimayenda ndimalimbikirabe kuti tsiku lina zidzayende. Palibe mankhwala koma mphamvu yake basi. Si nzeru zanga koma chifundo chake cha Mulungu.
SET1/1595021213-826	SPORTS	8	 Malo amene ukusewera ku Flames umalimbirana ndi Francis Mlimbika, kodi simuchitirana nsanje? Francis ndi mbale wanga, ndimamupatsa ulemu ndipo ndimakondwera naye. Dziwani kuti nayenso Mulungu adamupatsa luso. Ngati lusolo lili la Mulungu, ine ndani kuti ndimuchitire nsanje? Kodi ukungotchula za Mulungu bwanji? Uli mpingo wanji? Mbale wanga, palibe munthu amene sadziwa kuti kumwamba kuli Mulungu. Ngakhale wakuba amadziwa. Tili mmasiku omaliza, palibe chomwe tingachite ngati iye palibe. Malembo amati ngati Iye samanga nyumba omangayo amanga pachabe. Nchifukwanso ndimatsogoza Mulungu pazonse. Ndikupemphera mpingo wa Seventh Day Adventist.
SET1/1595021213-826	SPORTS	9	 Ukutchulidwa maina osiyanasiyana, kodi mainawa adabwera bwanji? Tili ku Cosafa, onenerera mpira amanditchula kuti Soul Brother ati chifukwa cha tsitsi langali limafanana ndi oimba a gulu la Soul Brothers kumeneko. Kunoko anthu andipatsa dzina loti Headmaster chifukwa ndimapisira malaya 90 minitsi.
SET1/1595021213-826	SPORTS	10	 Kodi sumeta chifukwa chiyani? Nanga kupisiraku? Ndimasangalala ndi osewera mpira akale amene samameta wamba, mametedwe alerowa kudalibe. Komanso amapisira ngakhale ma jersey ndi makabudula awo adali aangono. Zimenezi zimandisangalatsa. Komanso ndimamukumbukira Chisomo Kamulanje amene adandiuza zambiri za malo amene ndimasewera aja. Pamene amachoka ku Bullets ndidanena kuti ndikufuna ndidzapange chinthu chomwe ndidzamukumbukire nacho.
SET1/1595020785-746	FARMING	0	 Fodya nkunazale Pamene alimi a fodya ali yakaliyakali kukonzekera ulimi wa 2015/16, mlangizi wa zaulimi wa fodya mboma la Rumphi, Charles Jere, walangiza alimi kuti atsatire ndondomeko ndi malangizo oyenera popanga nazale ya fodya pofuna kupindula ndi ulimi wawo.
SET1/1595020785-746	FARMING	1	 Pocheza ndi Uchikumbe posachedwapa, Jere adati nazale ya fodya si ili ngati ya ndiwo zamasamba kaamba koti imafuna chisamaliro chapadera chifukwa kupanda kutero palibe chimene mlimi wa fodya angapindule ndi fodya nchifukwa chake pali mawu akuti fodya nkunazale.
SET1/1595020785-746	FARMING	2	  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Chakwera akwanitse malonjezoHRDC Choyamba mlimi akuyenera kupeza malo omwe aikepo nazale yake. Malowa akuyenera kukhala kufupi ndi madzi oyenda kapena omwe akuoneka opanda tizilombo toyambitsa matenda a mtundu wina ulionse, adatero Jere.
SET1/1595020785-746	FARMING	3	 Jere adati mlimi akuyenera kutipula nazale kutengera ndi kukula kwa munda wake. Mlangiziyu adati paekala imodzi bedi la nazale likuyenera kukhala lotalika mamita 30 ndi mita imodzi mlifupi pomwe hekitala imafunika mabedi atatu a muyezo woterewu.
SET1/1595020785-746	FARMING	4	 Akapanga bedi lija mlimi akuyenera kutenga mapesi a chimanga nkuwasanja pabedi lija ndipo akatero awaotche ndi cholinga chofuna kupha tizilombo tomwe tidali mudothi tomwe tikadatha kuononga fodya panazalepo.
SET1/1595020785-746	FARMING	5	 Apa adikire masiku awiri kapena atatu kuti ayambe kufesa fodya panazalepo, adafotokoza Jere.
SET1/1595020785-746	FARMING	6	 Iye adati mlimi ayenera kuthira feteleza wokwana makilogalamu atatu asadafese fodya uja. Akafesa fodyayo athire mankhwala kuti aphe tizilombo monga nyerere zomwe zikhoza kudya mbewuyo.
SET1/1595020785-746	FARMING	7	 Mankhwala ena ofunika kuthira panazale ndi amene amapha tizilombo toyambitsa matenda ena mufodya, adatero Jere.
SET1/1595020785-746	FARMING	8	 Malinga ndi Jere, mankhwalawa amafunika kusungunula mutheka la madzi a mukheni ndi kuwathira panazale paja pataikidwa kale maudzu.
SET1/1595021182-821	SOCIAL ISSUES	0	 Njoka zoweta ndi penshoni Pa Wenela tsikulo padafika nganga ina imene inkati yangofika kumene kuchokera ku Mozambique, inde dziko la nkhondo.
SET1/1595021182-821	SOCIAL ISSUES	1	  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Pa Wenela pasintha zedi Ngangayo idafika ndi chikwama chake chasaka momwe idatulutsa njoka zingapomphiri, nsato, mbobo, nalikukuti, mamba ngakhalenso chilere, njoka yopanda ululu.
SET1/1595021182-821	SOCIAL ISSUES	2	 Ankafanana ndithu ndi Moya Pete. Kulankhula, chimodzimodzi.
SET1/1595021182-821	SOCIAL ISSUES	3	 Ku Tete ndabwerako. Ndathawa nkhondo kwambiri. Ndabwera ndi njoka zoweta, adatero mkuluyo.
SET1/1595021182-821	SOCIAL ISSUES	4	 Akulu, njoka yoweta sagula pamsika, nanjinanji wa ku Mozambique! adatero Abiti Patuma.
SET1/1595021182-821	SOCIAL ISSUES	5	 Ukunama kwambiri. Izi ndi njoka zowetedwa nthawi ya Machel, Chissano, Guebuzza ndi uyu winayu. Kaya mukuti ndani uyu. Mwana wa ndani uyu, adatero singanga uja.
SET1/1595021182-821	SOCIAL ISSUES	6	 Abale anzanga, tidaona zozizwitsa. Njoka imodzi idayangata mwendo wake nkulowa mkabudula mwake nkutulukira kwinako, nkukazinga mutu wake. Ina idachoka paphewa, kulowa mkabudula, nkukazinga mwendo. Njoka saweta.
SET1/1595021182-821	SOCIAL ISSUES	7	 Akulu, kodi njokazi mukufuna mutikawe, kapena chiyani? adafunsa Abiti Patuma.
SET1/1595021182-821	SOCIAL ISSUES	8	 Adakuuzani kuti njoka saweta adakunamizani kwambiri. Izi ife a namanyonyoro timaweta kwambiri kwathu ku Cholo, adatero singanga.
SET1/1595021182-821	SOCIAL ISSUES	9	 Nkhani ili mkamwa adatulukira Shati Choyamba.
SET1/1595021182-821	SOCIAL ISSUES	10	 Mkulu iwe, ulipo? Kodi paja unkafuna kupha gogo wina ndi cholembera, zikuyenda bwanji? Nanga paja udalamulira pano pa Wenela nthawi ija gogo wathu akudwala, ndalama za penshoni udatani nazo? adafunsa Abiti Patuma.
SET1/1595021182-821	SOCIAL ISSUES	11	 Usandiseke. Maluzi andikwapula. Ana anga sakundithandiza mokwanira. Chonde pano pa Wenela musanyoze achikulire, adayankha mkulu wa imvi zaphulusayo.
SET1/1595021182-821	SOCIAL ISSUES	12	 Umufune! Kodi suja unkamuuza Mfumu Mose kuti sungayendere galimoto yotchipa kuposa BMW X5? Si iwe, ndiyankhe, adatero Abiti Patuma.
SET1/1595021182-821	SOCIAL ISSUES	13	 Komatu muzimvetsetsa. Ndili kukhala mu boys quarter pafupi ndi damu la anamasupuni ku Chimwankhunda, adatero mkulu uja.
SET1/1595021182-821	SOCIAL ISSUES	14	 Kodi ndalama za penshoni sudamange nyumba? Nanga zotsogolera kutsutsa mopusa? Nanga za mapesi unkationetsa zija? Ukakamba za nyumba, ija ili pafupi ndi mtsinje njira ya ku East Bank? ndidafunsa.
SET1/1595021182-821	SOCIAL ISSUES	15	 Adandiyangana kenaka adati: Ndalama za penshoni samangira nyumbatu paja! Gwira bango, upita madzi.
SET1/1595021137-813	POLITICS	0	 Moya Pete wagwa nayo Abale anzanga, lero palibe kucheza pa Wenela. Musandifunsenso kuti chifukwa chiyani chifukwa sindingakuuzeni.
SET1/1595021137-813	POLITICS	1	  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Pa Wenela pasintha zedi Kodi simukudziwa kuti zinziri zinalowa pachipatala choyandikira pa Wenela? Abiti Patuma ndiye adandiuza kuti zibakera zinavuta mu Chilekamu mpaka ena kugonekedwa mchipatala.
SET1/1595021137-813	POLITICS	2	 Kaya ndewuyo inali ya mbanja, kaya zachibwenzi koma kudali kusinjana ngati wina wagundidwa ndi sitima kuseri kwa Wenela.
SET1/1595021137-813	POLITICS	3	 Koma amukwapula. Ena akuti mpaka mutu sukugwira ntchito mpaka kuthawa kuchipatala. Zovuta, adatero Abiti Patuma tsikulo.
SET1/1595021137-813	POLITICS	4	 Koma nsakutayitseni nthawi ndi zokamba za Abiti Patuma. Chifukwatu iyeyo ndi mnzake wa Mori wokunthidwayo. Komanso uyu Marison wokunthayo ndi mnzake ndithu. Iyetu adaphunzitsa ambiri kuti mowa sukuyenera kulepheretsa munthu sukulu komanso sukulu isalepheretse munthu mowa.
SET1/1595021137-813	POLITICS	5	 Tsonotu lero sikuti pali zonena za pano pa Wenela chifukwa ndatopa nazo. Ndalema. Ndikudabwa. Kodi mukuti kuli Moya Pete? Abale anzanga, nkadakhala mkuluyu nkadasiya zonse.
SET1/1595021137-813	POLITICS	6	 Sizikuyenda. Magetsi kulibe. Madzi nawo ndi anjomba. Kunena za kuchipatala, mankhwalanso kulibe.
SET1/1595021137-813	POLITICS	7	 Lero akuti tizidya kamodzi tikakhala ku Wodi 3B. Eti ngati tili kundende.
SET1/1595021137-813	POLITICS	8	 Mkulu zamulaka. Walephera. Sanakhoze.
SET1/1595021137-813	POLITICS	9	 Titambasule za madzi. Nanga lero munthu nkumanena kuti ndi bwino kumwa madzi pachitsime? Lero lino kutunga madzi padilawo nkukhala munthu wolemekezeka? Walephera. Apondeponde akaone zina ku America kuli ana akeko.
SET1/1595021137-813	POLITICS	10	 Nanga lero munthu nkumakamba za koloboyi, ati madzi achepa mu Shire? Dzulo ndi dzana adatiuza kuti madzi achuluka zedi moti sangathe kutapa magetsi. Lero akutinji? Walephera.
SET1/1595021137-813	POLITICS	11	 Nanga taonani umu akudulira mitengo! Ngakhale muwauze alonda a nkhalango akhale ndi mfuti, ateteza chiyani? Mitengo idatha.
SET1/1595021137-813	POLITICS	12	 Walephera.
SET1/1595021137-813	POLITICS	13	 Kunena za malata, simenti ndi zina zija adalonjeza kuti adzatsitsa, zakwera mtengo chifukwa ndalama yake akulephera kuigwira.
SET1/1595021137-813	POLITICS	14	 Walephera.
SET1/1595021137-813	POLITICS	15	 Nanga tinene za mpira wa zikhatho, inde mpira wa mafumukazi! Nanga kulephera tinene kuti nkukhoza? Kuchinyidwa tinene kuti nkuwina? Walephera mwana akagone.
SET1/1595021137-813	POLITICS	16	 Sindinganenenso za uchifwamba chifukwa uko ndiye wagwa nayo zedi. Walephereratu.
SET1/1595021137-813	POLITICS	17	 Zilo pa 10.
SET1/1595021137-813	POLITICS	18	 Walephera mwana akagone.
SET1/1595021137-813	POLITICS	19	 Kumaphunziro sinditaya nako nthawi. Kungotsegulira Poly, anyamata ali pamsewu.
SET1/1595021137-813	POLITICS	20	 Walepheranso.
SET1/1595021137-813	POLITICS	21	 Nanga chilungamo? Alibe chilungamo. Wakuba ana, ati akakhale kumalo aja ozizira zakaziwiri. Mbali inayi, wokwapula mkazi wake, ati akakhale pashamba zaka 13 ndi theka.
SET1/1595021137-813	POLITICS	22	 Walephera ndithu.
SET1/1595021137-813	POLITICS	23	 Zisiye iwe.
SET1/1595020964-780	MUSIC	0	 Gayighaye Mfune: Wosula oimba Kuimba ndi luso lomwe ena amabadwa nalo pomwe ena amachita kuphunzira. Maphunziro a zoimbaimba amachuluka zifanifani ndipo zimatengera luso la mphunzitsi kumasulira zifanifanizo kuti ophunzira amve. Mathews Gayighaye Mfune ndi mmodzi mwa akatakwe ophunzitsa zoimbaimba ndipo amayendetsa sukulu ya zoimba ya Music Crossroads Malawi. STEVEN PEMBAMOYO adacheza naye motere: Tidziwane, akulu.
SET1/1595020964-780	MUSIC	1	  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Pa Wenela pasintha zedi Mfune: Ndimafuna kuti oimba apite patali Ine ndine Mathews Gayighayi Mfune ndipo ndimachokera mmudzi mwa Chipofya kwa T/A Katumbi mboma la Rumphi. Ndili ndi digiri ya zamaphunziro yomwe ndidatenga ku University of Malawi. Ndidapanganso dipuloma ya zachikhalidwe ku South Africa. Ndidagwirapo ntchito ku unduna wa zamasewero ndi chikhalidwe ndipo pano ndikuyendetsa sukulu ya zoimbaimba ya Music Crossroads Malawi.
SET1/1595020964-780	MUSIC	2	 Mumawoneka kuti muli ndi luso la zoimbaimba, kodi mudaphunzira kuti? Kuimba ndi mbali ya chibadwa changa komanso ndidazolowera kucheza ndi oimba, otukula oimba ndi ojambula nyimbo ku Malawi kuno komanso mmaiko akunja. Kuunduna wa zamaswero ndi chikhalidwe, ndinkayendetsa za luso loimba ndi zisudzo komanso maphunziro omwe ndidachita ku South Africa adandiika patali kwambiri.
SET1/1595020964-780	MUSIC	3	 Tandiuzeni mbiri ya Music Crossroads.
SET1/1595020964-780	MUSIC	4	 Limeneli ndi bungwe lomwe si laboma komanso si bizinesi ayi. Lidakhazikitsidwa mchaka cha 2007 kuti liziphunzitsa achinyamata zoimbaimba. Bungweli limaphunzitsa oyimba oposa 500 pa luso loimba kudzera mmipikisano ndi maphunziro a tsiku ndi tsiku. Kupatula kuphunzitsa achinyamata kuimba, timaphunzitsanso akaidi za matenda a Edzi, kuimba, kujambula ndi kupanga zimbale. Mwachidule ndife nthambi ya Jeunnesses Musicale International (JMI).
SET1/1595020964-780	MUSIC	5	 Masomphenya anu pa nkani yoimba muno mMalawi ndi otani? Ndimafunitsitsa kuti oimba athu adzafike patali ngati oimba a mmaiko ena komanso anthu adzayambe kuzindikira kuti kuimba ndi ntchito yandalama zambiri kuti adzakhale ndi ludzu lotukula zoimbaimba.
